user,tiempo,chunk,source
Celsia Energía,10 meses •,"La sostenibilidad y la energía van de la mano. Cada acción cuenta para cuidar nuestro planeta y asegurar un mejor servicio de energía para todos. ¿Sabías que Celsia, en un año, puede dejar de emitir 160,479 toneladas de CO2 con sus proyectos de energía renovable? ¡Gracias por ser parte del cambio! 🙌",LinkedIn
Celsia Energía,10 meses •,"¿Mantenimientos complicados? ¡Para nada! Cuidar tus paneles solares es sencillo: limpieza periódica, revisión básica y siempre con expertos. 💡 ¡En Celsia somos tus aliados para la implementación de energía solar en tu empresas!🌱 hashtag hashtag",LinkedIn
Celsia Energía,10 meses •,En Celsia somos pioneros en 𝘀𝗼𝗹𝘂𝗰𝗶𝗼𝗻𝗲𝘀 𝗶𝗻𝘁𝗲𝗴𝗿𝗮𝗹𝗲𝘀 𝗱𝗲 𝗘𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗘𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 con más de 𝟳 𝗮ñ𝗼𝘀 𝗱𝗲 𝗲𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗶𝗮 y más de 500 clientes que lo respaldan.💡👌🏻 ⚡𝗖𝗼𝗻𝗼𝗰𝗲 𝗲 𝗶𝗺𝗽𝗹𝗲𝗺𝗲𝗻𝘁𝗮 𝗘𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗘𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 con Celsia.com⚡,LinkedIn
Celsia Energía,10 meses •,"En el podcast del hashtag también hay espacio para hablar de las PYMES, a quienes ofrecemos soluciones energéticas que aportan a su crecimiento y consolidación. ➡️ Reproduce el capítulo aquí: hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,2 meses •,"¿Qué pasa cuando un país se queda sin luz por varias horas ? 55 millones de personas sin energía. Trenes detenidos. Supermercados cerrados. Celulares sin señal. Eso vivió España hace unos meses. ¿Qué puede aprender el mundo, y nuestro país de esta situación? (Que por cierto, Colombia no ha vivido apagones en 30 años gracias a un sistema eléctrico que se ha fortalecido en los últimos años). En el nuevo episodio de nuestro pódcast hashtag , conversamos con Xavier Genis, Managing Director & Partner de Boston Consulting Group (BCG), sobre lo que ocurrió en el país Ibérico, por qué las redes de transmisión son la pieza fundamental del sistema eléctrico que nadie puede seguir ignorando y qué lecciones nos deja . Este episodio es una invitación a pensar en grande, a entender los retos reales de la hashtag … y a tomar “decisiones valientes” para que la energía siga llegando a más personas. Escúchalo aquí:",LinkedIn
Celsia Energía,10 meses •,"Nuestros """"duendecillos de la energía"""" no llevan gorros rojos ni sacos verdes; llevan cascos y herramientas, recorren las calles y son los encargados de mantener encendida la buena energía. En Celsia nos aseguramos de que la 🌟 en tu árbol brille, que tu familia pueda disfrutar esa receta especial, conectarse con quienes están lejos y que la música transmita la mejor energía. ¡Dale play a nuestro vídeo y recuerda que en Celsia estamos en modo Navidad 24/7 !🎵 hashtag 🧡⚡🎄",LinkedIn
Celsia Energía,10 meses • Editado •,"🌟 Inspirando a las nuevas generaciones. Desde Bocas del Palo, los jóvenes nos enseñan que el futuro sostenible comienza en el presente. 💚 Con proyectos que protegen nuestro ambiente y fortalecen el campo, seguimos sembrando esperanza y construyendo una Colombia llena de posibilidades. 🌱✨ FENOGE hashtag hashtag hashtag",LinkedIn
Celsia Energía,10 meses •,"⚡Con nuestras soluciones de 𝗘𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗘𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 tu empresa puede aumentar la competitividad, reducir costos operativos y ser más sostenible. 🔋💵💡 ⁣ ¿Quieres saber cómo lo hacemos?⁣ 📲 Contáctanos en www.celsia.com",LinkedIn
Celsia Energía,2 meses •,"El equipo de Economía para la pipol nos cuenta todo lo que debemos saber sobre el Cargo por Confiabilidad, ese “seguro” que ayuda a que no nos falte la energía, incluso en temporadas de sequía. Te invitamos a leer y aprender más sobre lo que pasa en el sector eléctrico. 👇🏼",LinkedIn
Celsia Energía,10 meses •,"⚡🌞 En Celsia, potenciamos la eficiencia energética con sistemas de almacenamiento que capturan y aprovechan los excedentes de energía solar, aumentando tu capacidad de autogeneración y optimizamos el consumo. ¡Avancemos hacia una energía más eficiente y sostenible!",LinkedIn
Celsia Energía,10 meses •,"¡En Celsia generamos energía que transforma vidas! Con el programa hashtag , que realizamos junto a la Fundación Grupo Argos, llegamos hasta el Valle de San Juan en el Tolima para entregar 100 filtros de agua a las comunidades en este sector.",LinkedIn
Celsia Energía,11 meses • Editado •,"🍫 Revive un episodio cargado de la mejor energía junto a la Compañía Nacional de Chocolates S.A.S en hashtag 🧡, donde conversamos sobre energías renovables y sus metas en materia de sostenibilidad. Ingresa en: ☝🏻 ¡Reprodúcelo ya! hashtag hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,11 meses •,"La orquesta de la energía no exis... 😵 En Celsia, creemos que cada líder tiene una nota esencial que aportar para crear la mejor sinfonía organizacional. Junto a la Orquesta Filarmónica de Medellín, vivimos una jornada inspiradora, reflexionando sobre el papel que cada uno juega en el desarrollo de nuestra cultura, el éxito colectivo de nuestros proyectos y lo esencial que es el trabajo en equipo. A través de esta experiencia, reforzamos nuestro compromiso con un liderazgo que impulse el crecimiento de todos los celsianos, porque en la armonía de un equipo está la fuerza para transformar. 🧡⚡",LinkedIn
Celsia Energía,11 meses •,"Estamos felices de estar en la XVII versión de la feria Salón del Automóvil, con todo nuestro portafolio en infraestructura de carga para vehículos eléctricos. Te esperamos del 6 al 17 de noviembre, en Corferias - Bogotá 📍Nicho afuera del Gran Salón.",LinkedIn
Celsia Energía,11 meses • Editado •,"🧡 En el hashtag le preguntamos a Sebastián Barrientos, Andrés Felipe Robledo y a David Gaviria., ¿Qué es lo que los recarga en su día a día? Ingresa en: y conoce más sobre nuestros invitados como POSTOBON S.A.",LinkedIn
,,En Celsia diseñamos soluciones tecnológicas a la medida de tu empresa para que tomes decisiones inteligentes y logres ahorros reales en tu consumo de energía. Descubre con nosotros todo lo que tu empresa puede optimizar.🔋 Celsia Energía,LinkedIn
Celsia Energía,11 meses • Editado •,"🌞 Grupo Calesa y Celsia inauguraron el Parque Solar Calesa en Coclé, Panamá, con capacidad de 3,8 MWp y más de 6,480 paneles solares. Esta granja cubrirá el 100% de la energía de las operaciones de Grupo Calesa, evitando 2,021 toneladas de CO₂ al año, ¡equivalente a la siembra de 112,000 árboles! Desde Celsia, somos el aliado que impulsa tu compromiso con la sostenibilidad. 🌱💡 hashtag hashtag",LinkedIn
Celsia Energía,11 meses •,"¡Te invitamos a acompañarnos en el Salón del Automóvil, del 6 al 17 de noviembre en Corferias, Bogotá! 📍 Visítanos en el nicho 16 del Hall Gran Salón y descubre todas las soluciones en infraestructura de carga que tenemos para ti. 🚗⚡ ¡Te esperamos!",LinkedIn
Celsia Energía,11 meses •,¿Qué le contamos a la gente durante la hashtag ? En el stand de Grupo Argos les hablamos sobre los programas de conservación de la biodiversidad que impulsamos como grupo empresarial y cómo cada persona puede sumarse. A través de nuestro programa hashtag restauramos y protegemos los ecosistemas en el país y llevamos más de 16 millones de árboles sembrados. ¡Tú puedes ser parte de este programa! Dona árboles en,LinkedIn
Celsia Energía,11 meses •,🎃 Evita todos estos sustos instalando tu sistema solar con Celsia. Te acompañamos con todo nuestro respaldo para que tengas toda la tranquilidad en tu proyecto.⚡️👻,LinkedIn
Celsia Energía,11 meses •,"Hoy junto a Nayibe Reyes, destacamos el impacto del sistema solar agrovoltaico en el desarrollo de la comunidad de Bocas del Palo. 🌞 Gracias a la colaboración del FENOGE y Celsia, esta comunidad energética pronto estará lista para ser un modelo de sostenibilidad, impulsando el cambio hacia energías limpias en el país. El objetivo es que este proyecto inspire a otras comunidades, demostrando que juntos podemos construir un futuro más sostenible. 🌱💡 hashtag",LinkedIn
Celsia Energía,11 meses •,𝗕𝗲𝗻𝗲𝗳𝗶𝗰𝗶𝗼𝘀 𝗱𝗲 𝗹𝗮𝘀 𝗯𝗼𝗺𝗯𝗮𝘀 𝗱𝗲 𝗰𝗮𝗹𝗼𝗿 𝗖𝗲𝗹𝘀𝗶𝗮💥🔥 ✅ Reducción en costos de energía en un 40%. ⁣ ✅ Reducción de emisiones CO₂ en más de un 80%.⁣ ✅ Fácil integración con sistemas solares fotovoltaicos y térmicos. ⁣ En Celsia contamos con soluciones integrales para tus procesos productivos. ⁣ 👉🏼 Conoce más en celsia.com,LinkedIn
Celsia Energía,11 meses •,El colegio Gimnasio Campestre en Ibagué se une a la revolución energética con la instalación de un sistema solar. Gracias por ser parte de los que toman acciones por un futuro más sostenible 🧡🤓 ¡Somos el aliado que tu proyecto necesita!,LinkedIn
Celsia Energía,11 meses •,En Celsia trabajamos con diferentes aliados estratégicos para ofrecerte soluciones de Eficiencia Energética de la más alta calidad. ⁣✅⚡🔋 👉🏼 Conoce más en celsia.com ⁣y únete a la hashtag,LinkedIn
Celsia Energía,11 meses • Editado •,"Así vivimos de cerca la hashtag en nuestra sede en Yumbo, Valle. Tuvimos una conversación sobre la “Naturaleza como un activo para la transformación empresarial” que nos permitió acercarnos al crecimiento estratégico entendiendo la conservación y protección de la biodiversidad como un aliado en esta expansión. Y un invitado de lujo: Andrew Winston, experto en megatendencias, estrategias de negocios sostenibles y reconocido como el tercer líder más influyente del mundo de acuerdo con la lista de Thinkers 50, fue quien nos invitó a pensar a largo plazo y cuestionarnos sobre si “¿Está el mundo mejor porque nuestra empresa está en él?”. Aquí te dejamos un hashtag del evento. Grupo Argos Odinsa Cementos Argos hashtag hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,11 meses •,¿Todo lo que llamamos “sostenible” realmente es “verde”? Este y muchos otros interrogantes sobre cómo se financia la hashtag resolvimos junto a Marcela Ponce en el último episodio de hashtag . ¿Dónde lo escuchas? Haz click aquí:,LinkedIn
Celsia Energía,11 meses •,"💡 ¿Sabías que puedes obtener beneficios por la energía que no consumes en tu proyecto de autogeneración? ⚡ Cuando generas más energía de la que utilizas, esos excedentes se pueden inyectar a la red, y recibirás una remuneración por ello. ¡Aprovecha al máximo tu inversión en energía solar!",LinkedIn
Celsia Energía,11 meses • Editado •,"¡Aterrizamos! Sí, junto a Grupo Argos llegamos con 10 nuevas naves de agua para que varias instituciones educativas del Valle y Tolima tengan acceso a este líquido vital sin poner en riesgo la salud de sus estudiantes. Guarda y comparte este video para más recargas de esta buena energía. 🧡⚡",LinkedIn
Celsia Energía,11 meses •,¿Estás pensando en migrar tu flota a vehículos eléctricos pero no sabes cuál es el sistema de carga ideal? 🚗⚡ Descubre las mejores soluciones adaptadas a tus necesidades en nuestro blog. Ingresa aquí ▶️ hashtag hashtag hashtag,LinkedIn
Celsia Energía,11 meses • Editado •,"¿𝗖𝗼́𝗺𝗼 𝗳𝘂𝗻𝗰𝗶𝗼𝗻𝗮 𝘂𝗻𝗮 𝗯𝗼𝗺𝗯𝗮 𝗱𝗲 𝗰𝗮𝗹𝗼𝗿?⁣ 🤔 Yonatan Cadavid Sánchez, del equipo de Eficiencia Energética, nos cuenta sobre este proceso. ⁣ ✅ Recuerda que con las bombas de calor tu sistema de agua caliente utiliza energía renovable, lo cual te permite descarbonizar. 💻 Conoce más en celsia.com⁣⁣",LinkedIn
Celsia Energía,11 meses • Editado •,"¡Si por la hashtag vas pasando, un Oso de anteojos podrás ir admirando! Léase con voz de 'Cali Ají' porque ya llegó a 'Sucursal del Cielo' la conferencia de las Naciones Unidas por la conservación de la biodiversidad donde recibimos a las más de 196 delegaciones con la mejor energía. hashtag hashtag hashtag hashtag . . . Grupo Argos",LinkedIn
Celsia Energía,11 meses •,🧡⚡👆🏽 💡 Bocas del Palo avanza con energía renovable. Don Fidel Sierra y 13 compañeros más terminaron su aprendizaje para hacer la operación y el mantenimiento de los paneles solares después de los dos primeros años de generar energía solar. ¡Gracias por su compromiso y dedicación! 🌟 hashtag hashtag,LinkedIn
Celsia Energía,11 meses •,"Carlos Herney Diaz es nuestro ingeniero ambiental en campo y su misión es ayudar a proteger la biodiversidad que hay en el corazón del Parque Nacional Natural Farallones de Cali, donde operan nuestras centrales hidroeléctricas Alto y Bajo Anchicayá. En este lugar trabajamos por la conservación de especies únicas como la rana Oophaga lehmanni y vamos a contarte más sobre esta especie. ¡Un ejemplo de cómo la energía limpia y la protección del medio ambiente pueden estar conectados! Sorpréndete tanto como nosotros con esta espectacular historia. 🧡🐸 hashtag Grupo Argos",LinkedIn
Celsia Energía,11 meses • Editado •,"Hoy te traemos algunas cifras importantes de este hermoso proyecto de la Comunidad Energética de Bocas del Palo, Jamundí. Un avance importante para la sostenibilidad y la comunidad cofinanciado por FENOGE y Celsia, 🌱☀️ y que cuenta con el apoyo del Ministerio de Minas y Energía. hashtag",LinkedIn
Celsia Energía,11 meses •,"En cada palabra que decimos está la oportunidad de construir un mundo con más equidad. El lenguaje incluyente no es solo una tendencia, es un paso hacia el reconocimiento y visibilización de todas las personas, sin excepciones. En Celsia buscamos una fórmula para el lenguaje incluyente y te la vamos a explicar ¡bailando!",LinkedIn
Celsia Energía,11 meses • Editado •,"Marcela Ponce nos habló en este episodio de hashtag sobre cómo se está financiando la hashtag en Colombia y además, de esos compromisos ambientales que pasan por la banca para otorgar esos presupuestos que necesitan las compañías para fortalecer sus acciones frente al cambio climático. ¿Quieres “desenredar la pita” con nosotros sobre quién pone la platica para la hashtag ? Reproduzca nuestro pódcast:",LinkedIn
Celsia Energía,11 meses •,"🚗⚡ Conoce nuestro canal de atención virtual posventa 24/7, donde tenemos un equipo de expertos listos para resolver cualquier duda sobre tu cargador Celsia residencial. Además, si quieres cotizar o comprar tu cargador, también puedes escribirnos. Hablemos 310 336 1353 🧡",LinkedIn
Celsia Energía,11 meses •,"René Moreno, de Siemens Energy Colombia, nos explica todo sobre el hidrógeno y su rol crucial en la transición energética. Toma nota al test porque vamos a responder estas preguntas: ✅ ¿Qué es el hidrógeno y en qué se diferencia el hidrógeno verde? ✅ Retos globales y locales para hacer el hidrógeno verde más competitivo ✅ ¿Colombia, un exportador clave de hidrógeno? ✅ El futuro de nuestra matriz energética y cómo el hidrógeno verde será parte esencial para la descarbonización. ¡No te pierdas este vídeo lleno de insights sobre el futuro de la energía renovable en Colombia!",LinkedIn
,,"Hoy celebramos junto a el paso firme hacia un futuro más sostenible: la implementación de energía solar en tres de sus centros de distribución en Panamá. ☀️🇵🇦 Con estos, ya son 5 centros abastecidos con energía renovable. Y lo mejor! Antes de que finalice el año, inauguraremos 3 más, reafirmando el compromiso de Cervecería Nacional con la eficiencia energética y la sostenibilidad. ♻️🌍 hashtag hashtag hashtag hashtag hashtag Celsia Energía",LinkedIn
,,"Millones de personas en España y algunas zonas de Europa enfrentaron un gran apagón. 😑​ Las fallas en la red de transmisión nos recuerdan algo importante: la energía que damos por sentada no es infinita.​ En Colombia, tenemos el desafío y la oportunidad de construir un sistema más fuerte, más eficiente y más consciente, por eso desde enerBit trabajamos para que cada cliente no solo consuma, sino también que controle y valore la energía de su hogar o negocio.​ 👌 Porque la energía se valora más cuando la controlas.​ 💪 hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,2 meses • Editado •,¿Sabías que las empresas del sector eléctrico llevan décadas transfiriendo recursos económicos a los municipios y corporaciones regionales por la venta de la energía que generan? En este video de Economía para la pipol te cuentan qué son las transferencias y para qué se usan estos recursos que impulsan el desarrollo de las comunidades y el cuidado ambiental. 👇🏽,LinkedIn
,,"En este espacio encontrarás estrategias, ideas y casos reales que están transformando la forma en que las empresas usan la energía🔋 Síguenos en nuestras redes sociales y entérate de todo ⚡ Celsia Energía",LinkedIn
,,"🚨COMUNICADO 🚨 Los gremios del sector energético colombiano que hacen parte del Comité Intergremial conformado por Andesco Colombia , Acolgen, ANDEG - Asociación Nacional de Empresas Generadoras , ASOCODIS Naturgas , SER Colombia y Asociación Colombiana del Petróleo y Gas ACP rechazamos contundentemente los señalamientos provenientes del Gobierno Nacional en contra de las empresas del sector, y hacemos un llamado respetuoso a atender la crisis actual con rigor técnico y atendiendo estructuralmente las necesidades de todos los usuarios del país. Es fundamental que el debate se base en hechos verificables y no en afirmaciones que pueden desviar la atención de los retos que enfrenta el sistema.",LinkedIn
,,"🔍 Postúlate de manera segura en Grupo Argos ✅ Nuestro proceso de selección es directo, sin costos ni intermediarios. 📩 Verifica cualquier oferta a través de nuestros canales oficiales. 🔐 Consulta oportunidades reales en: jobs.grupoargos.com. hashtag hashtag hashtag",LinkedIn
,,"Apostamos por soluciones sostenibles que transforman la manera en que nos movemos. Ahora, la movilidad eléctrica sigue avanzando… ¡y nuestra energía la impulsa! ⚡🚌 Construimos un futuro con menos emisiones y más eficiencia para todos. Celsia Energía",LinkedIn
Celsia Energía,2 meses •,"Nuestro líder financiero Esteban Piedrahita estuvo con DAVIVIENDA CORREDOREShablando del sector eléctrico de Colombia, las tarifas de energía y hashtag , el programa con el que buscamos fortalecer la compañía y evidenciar el potencial de nuestra hashtag . Te compartimos las ideas más importantes que nos dejó Esteban en esta charla: 1.Sobre las tarifas de energía. “El 80% de la energía que consumimos en Colombia viene de las hidroeléctricas. El año pasado tuvimos fenómeno de El Niño y esto llevó a precios de Bolsa más altos porque se requirió acceder a otras fuentes de generación más costosas para no apagarnos. Recordemos que desde el 1991 no nos apagamos en Colombia, sin importar que tengamos fenómenos climáticos extremos. Por el contrario, este año hemos tenido más disponibilidad hídrica y el componente de la tarifa (Generación) se ve menos afectado por los precios de la bolsa. Todo esto explica por qué actualmente en la factura se ha notado una disminución en la tarifa”. 2. Celsia es una compañía con dos “sombreros”. “Por un lado, se dedica a la operación eléctrica, lo que llamamos el negocio de Servicios de energía y, por otra, a la gestión de activos. En el primero trabajamos en toda la cadena: generación, transmisión, distribución y comercialización de energía. En el negocio de gestión de activos participamos con inversiones directas o de terceros en los cuatro puntos de la cadena, especialmente en generación solar, térmica, y activos de transmisión”. 3. Nuestro programa bandera hashtag . “Tiene cinco pilares clave: 1. Fortalecimiento patrimonial; 2. Optimización de costos y gastos; 3. Materializar el valor de los intraemprendimientos; 4. Asegurar compromisos de capital; 5. La base de todo, el programa de readquisición de acciones. Aquí hay suficiente batería para agregar COP 2.000 a la acción”. 4. ¿Cuáles son los secretos mejor guardados de Celsia? “Nuestros intraemprendimientos. Vamos a conseguir varios socios que nos ayudarán a decirle al mercado cuánto valen estos negocios”. 5. Celsia, una compañía dinámica y atractiva para la inversión: “Tenemos planes de crecimiento concretos y rentables y avenidas de crecimiento en nuestras líneas de negocio. Además, esta es una empresa que nunca ha dejado de pagar dividendos y con hashtag vamos a seguir reforzando la utilidad neta y el dividendo futuro. El sector de la energía tiene mucho potencial”. Si quieres ampliar más esta información, escucha toda la charla aquí",LinkedIn
Celsia Energía,2 meses •,"5. Celsia, una compañía dinámica y atractiva para la inversión: “Tenemos planes de crecimiento concretos y rentables y avenidas de crecimiento en nuestras líneas de negocio. Además, esta es una empresa que nunca ha dejado de pagar dividendos y con hashtag vamos a seguir reforzando la utilidad neta y el dividendo futuro. El sector de la energía tiene mucho potencial”. Si quieres ampliar más esta información, escucha toda la charla aquí",LinkedIn
,,Estamos felices de haber conversado en el Energy Transition Summit sobre nuestra visión de la eficiencia energética y su impacto en las industrias .🔋⚡Te compartimos algunos puntos claves que mencionó Lucas Builes en el marco del evento🌎 Celsia Energía,LinkedIn
Celsia Energía,3 meses •,"¡Las redes de energía se están quedando cortas! 😮 Sí, en este post de Economía para la pipol nos cuentan el por qué no sirve de mucho generar, generar y generar energía si no tenemos """"autopistas eléctricas"""" suficientes para llevar esa energía a muchos lugares del país. Léanlo aquí: 👇🏽",LinkedIn
Celsia Energía,3 meses •,hashtag,LinkedIn
Celsia Energía,2 meses •,"¿Necesitas comprar materiales para obras o proyectos eléctricos? En Celsia tenemos un inventario con mucha variedad al cual puedes acceder. Es muy fácil. Pon atención a estos pasos para realizar el proceso 👇🏼 : 1. Ingresa a este link 2. Busca dentro del portafolio el material y agrega al carrito lo que necesites. 3. Rellena el formulario. 4. Ten presente que a través de la plataforma no se hace la venta. Nuestro equipo te contactará para verificar los productos, stock disponible y envío de cotización. ¡Y listo! ¡Comparte esta información con más personas que necesiten material especializado para proyectos eléctricos!",LinkedIn
Celsia Energía,4 meses •,"¡Esta noticia nos recarga! enerBit fue reconocida como la Mejor Startup Digital del Año en los Premios Latam Digital 2025 by Interlat. Este logro destaca la visión y el impacto de uno de nuestros intraemprendimientos más innovadores: un comercializador digital de energía basado en tecnología. Y aprovechamos para contarles cómo funciona: A través de medidores inteligentes, enerBit les permite a los clientes conocer su consumo en tiempo real, establecer metas de ahorro y recibir alertas personalizadas. Esto se traduce en decisiones más informadas, uso más consciente de la energía y maximización del ahorro. Desde su creación en 2022, ha crecido con fuerza en 11 departamentos y ya supera los 20.000 clientes residenciales. Su expansión continúa este año en regiones como Santander y Huila, con la meta de llevar a más hogares una nueva forma de gestionar su energía, de forma eficiente y descentralizada.",LinkedIn
Celsia Energía,8 meses •,"La energía solar ha dado mucho de qué hablar, y no es para menos, es una opción que parece sacada del futuro, pero que ya está aquí, lista para cambiar la forma en que consumimos la energía. Sin embargo, ¿sabías que todavía hay muchos mitos sobre ella? Por ejemplo, mucha gente cree que si está nublado o llueve, los paneles no funcionan o que instalar un sistema solar es imposible de pagar. Te invitamos a leer este artículo en el que nos aclaran muchas dudas y además, nos cuentan cómo esta tecnología puede ser parte de tu vida sin complicaciones:",LinkedIn
